profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.1932046234569776,1,0.0,0,0,0,0,0,2,9,1
1,0.3906889959657296,1,0.2562067567200032,0,0,0,1,1,61,731,1
0,0.1924217944388237,1,0.0,0,0,0,0,0,2,9,1
0,0.0013420780608119,1,0.0,0,0,0,1,0,9,166,1
0,0.2654349801158046,0,0.0,0,0,0,0,2,2066,689,1
0,0.2816688103704538,0,0.0,0,0,0,0,5,1081,547,1
0,0.2048423431414688,0,0.0,0,0,0,0,0,35,216,1
0,0.4827858145154229,1,0.0334157718230024,0,0,0,1,0,5,36,1
0,0.3554141846908135,1,0.0,0,0,0,0,0,21,43,1
0,0.0955953620793437,1,0.0,0,0,0,0,0,0,8,1
1,0.0,3,0.0,0,148,0,0,57,392,281,1
0,0.5860443037570059,1,0.0,0,0,0,0,0,28,22,1
1,0.2509775864423742,2,0.0,0,0,0,0,17,110,337,1
0,0.1073688977763585,1,0.0,0,0,0,0,0,22,26,1
0,0.1915904293547509,1,0.0,0,0,0,0,0,0,1,1
0,0.369791160226193,0,0.0,0,0,0,1,0,0,28,1
0,0.3214243373377385,1,0.0,0,0,0,0,0,127,92,1
0,0.6188726058995184,1,0.0,0,0,0,0,0,58,346,1
0,0.1542546848920363,1,0.0,0,0,0,0,0,15,2,1
1,0.2851896144689008,1,0.0,0,0,0,0,22,72,63,1
0,0.1298604405507386,1,0.1298604405507386,1,0,0,1,0,30,90,1
0,0.0949363115153112,1,0.0,0,0,0,1,0,8,99,1
1,0.0282578145903724,1,0.0297450679898657,0,0,0,0,37,216,156,1
0,0.3488869506477901,1,0.0,0,0,0,0,0,10,56,1
0,0.3488218317612754,1,0.0,0,0,0,0,0,37,39,1
1,0.3986793738929826,1,0.0689053774354382,0,0,0,0,9,188,1456,1
0,0.5002933003470211,1,0.0,0,2,0,0,5,134,1004,1
0,0.2531586887299743,1,0.0,0,1,0,0,0,35,223,1
1,0.4321971330493316,1,0.0,0,0,0,0,0,5,229,1
0,0.0,1,0.0,0,0,0,0,0,14,4,1
0,0.4074007534311734,1,0.2518412054898774,0,0,0,0,0,20,2,1
0,0.4312126778785413,1,0.0,0,0,0,0,0,22,44,1
1,0.1896025713932623,1,0.0,0,0,0,1,0,17,42,1
0,0.0444127713165751,2,0.0,0,0,0,0,0,50,1,1
0,0.2108741445799153,1,0.0020568107762714,0,0,0,0,3,124,135,1
0,0.3636547196954244,1,0.0,0,0,0,1,119,23,251,1
1,0.0335166474401508,1,0.0,0,34,0,1,0,14,16,1
0,0.303438670788465,1,0.303438670788465,0,0,0,0,0,10,3,1
1,0.1830316858573976,1,0.0,0,2,0,0,92,958,3656,1
0,0.2629938107871636,1,0.0,0,0,0,0,0,7,19,1
0,0.2426332061690476,1,0.0,0,0,0,0,0,55,45,1
0,0.0611444992856677,0,0.0,0,39,0,1,2,13,40,1
0,0.0075585828827685,1,0.0,0,5,0,0,0,50,31,1
0,0.2833635344066727,2,0.0,0,0,0,0,0,48,160,1
0,0.5145160543608567,1,0.0,0,0,0,0,0,51,24,1
0,0.2079157610202174,1,0.0,0,0,0,0,0,0,10,1
1,0.6702523902658488,1,0.7319792469327453,0,0,0,1,107,18,282,1
0,0.750213466133923,1,0.150938858682509,0,0,0,0,0,54,132,1
0,0.33,1,0.117541263548806,0,0,0,1,0,0,34,1
0,0.5697763424009615,1,0.0571510586471817,0,3,0,0,0,57,339,1
1,0.1105747847709279,0,0.0,0,0,0,0,81,57,33,1
1,0.3126750483966911,1,0.0,0,3,0,0,0,8,122,1
0,0.1526916265028799,1,0.0,0,0,0,0,0,44,60,1
0,0.1935477464303743,1,0.0,0,0,0,0,0,2,9,1
1,0.1529925570392349,2,0.0,0,14,0,0,9,1257,3389,1
0,0.3266137702104015,1,0.3156616339976292,0,1,0,0,6,32,727,1
1,0.0,1,0.0,0,10,0,1,62,295,998,1
1,0.3382621025221302,0,0.0,0,0,0,0,0,42,222,1
1,0.158465918057451,0,0.0,0,0,0,0,83,50,33,1
1,0.5699313129974193,1,0.0,0,0,0,0,4,96,338,1
0,0.3907601138348298,1,0.4247392541682932,0,0,0,0,0,19,51,1
0,0.4780108316143434,1,0.0604702130605557,0,0,0,1,4,16,58,1
0,0.2103654501593779,1,0.0,0,0,0,0,0,21,10,1
0,0.2686537825974165,1,0.242540382132627,0,0,0,0,0,25,26,1
0,0.0663555192196466,1,0.0,0,0,0,0,0,24,7,1
0,0.4300489385600432,1,0.0,0,0,0,1,0,20,84,1
0,0.0,1,0.0,0,14,0,0,92,247,1062,1
0,0.1737393040185404,1,0.118262806581136,0,0,0,0,0,44,100,1
0,0.2169035574963356,1,0.1153613779718281,0,0,0,0,5,90,103,1
0,0.1607799663165979,1,0.0,0,0,0,0,7,98,333,1
0,0.2533185732629251,1,0.0,0,0,0,0,0,55,44,1
0,0.1903209552668912,1,0.0,0,0,0,0,0,3028,1106,1
0,0.3425168906616578,0,0.0,0,1,0,1,5,165,233,1
0,0.0288477292612014,1,0.0,0,0,0,0,0,48,58,1
0,0.128387989920142,1,0.0,0,0,0,0,0,33,87,1
0,0.4810478249459103,1,0.0,0,0,0,0,0,14,33,1
0,0.3722902069366927,1,0.3722902069366927,1,0,0,0,3,24,108,1
0,0.0883651851366956,1,0.0,0,20,0,0,9,353,2425,1
0,0.2707667877153711,1,0.0,0,0,0,1,0,8,79,1
0,0.0,1,0.0,0,0,0,0,1,106,42,1
1,0.3198344015450804,0,0.0,0,37,0,1,4,756,581,1
0,0.0901355041193652,1,0.0,0,0,0,1,0,4,167,1
0,0.2263515157056091,0,0.0,0,0,0,0,8,4,215,1
1,0.1863848821407903,1,0.0,0,6,0,0,74,1063,3668,1
1,0.4206470468706981,2,0.0,0,12,0,0,11,134,306,1
1,0.53104630731625,1,0.424837045853,0,0,0,0,32,165,592,1
0,0.2424019317120238,0,0.0,0,0,0,0,0,0,0,1
0,0.2998224286178881,1,0.2998224286178881,1,0,0,1,0,25,86,1
0,0.3563873234787846,0,0.0,0,0,0,1,73,2,246,1
0,0.08336845442826,0,0.0,0,0,0,0,0,44,44,1
0,0.3737984823843661,1,0.271663639775493,0,0,0,0,1,5,15,1
0,0.2184696269545365,0,0.0,0,0,0,0,0,52,77,1
0,0.4913636556447612,1,0.1088810921841767,0,0,0,0,4,5,15,1
0,0.1905149093482866,1,0.1708581822471443,0,43,0,0,1,15,23,1
1,0.3803243068865136,1,0.2612220727027322,0,0,0,0,6,61,164,1
0,0.1180678412639684,1,0.0,0,8,0,0,10,156,902,1
0,0.2632206487668488,1,0.0,0,0,0,0,0,27,87,1
0,0.1002877651569528,0,0.0,0,0,0,1,1,28,184,1
0,0.648058371863722,1,0.0,0,0,0,0,0,31,23,1
0,0.0,1,0.0,0,0,0,1,1,0,74,1
1,0.3443431402185933,1,0.2902865852879796,0,0,0,1,3,183,185,1
0,0.0889985397716382,1,0.0,0,0,0,0,0,47,97,1
0,0.31,1,0.31,1,0,0,0,0,28,26,1
0,0.2,1,0.1113088327236191,0,46,0,0,2,10,54,1
0,0.5315130933684007,1,0.2589103037025552,0,0,0,1,0,5,15,1
1,0.1756950934483301,0,0.0,0,2,0,0,2,66,161,1
1,0.3432519750419927,0,0.2661744829676714,0,0,0,1,0,9,59,1
0,0.1381801812957048,1,0.0,0,11,0,1,4,478,431,1
0,0.5379063928052983,1,0.0,0,0,0,0,5,136,1028,1
0,0.1388105686226544,2,0.0,0,0,0,0,0,55,167,1
0,0.2495248227128947,1,0.0,0,0,0,0,0,0,0,1
0,0.3831266247229392,1,0.0,0,0,0,0,0,79,382,1
0,0.1625148228321817,1,0.0,0,0,0,0,0,45,95,1
0,0.3391349939210877,1,0.3038470445202065,0,0,0,0,3,169,161,1
1,0.1871394480025682,0,0.1559495400021402,0,0,0,0,3,65,161,1
0,0.0691328425783376,1,0.0,0,0,0,0,0,49,58,1
1,0.3913787860950746,1,0.3876839801358209,0,0,0,0,2,118,149,1
0,0.3748759476303059,1,0.0,0,0,0,0,0,2,10,1
0,0.3427131051501683,1,0.0,0,0,0,0,0,3,2,1
0,0.1614865477696473,1,0.0,0,0,0,1,0,3,58,1
0,0.3412210815917474,1,0.2059010265674273,0,0,0,0,0,15,25,1
0,0.3835371300996385,0,0.0,0,0,0,0,0,43,87,1
0,0.4267208805605436,1,0.0,0,0,0,0,0,39,40,1
0,0.031987915388248,1,0.0,0,0,0,0,0,17,1,1
0,0.345816785425194,1,0.0,0,0,0,0,13,188,820,1
0,0.4179526465979497,1,0.0,0,0,0,0,0,56,29,1
1,0.3462188639742656,1,0.1528777808379555,0,3,0,0,0,58,424,1
0,0.5103555170966401,1,0.3062181975513744,0,0,0,1,1,68,760,1
0,0.1233340732215911,1,0.0,0,0,0,0,0,34,222,1
0,0.0587287382308014,2,0.0,0,0,0,0,21,113,335,1
0,0.0848559402500045,1,0.0,0,0,0,0,0,0,8,1
0,0.2618200247207647,1,0.0,0,0,0,1,0,0,36,1
1,0.439432761966208,1,0.0031198091858559,0,0,0,0,0,13,56,1
0,0.2637851642567588,1,0.2637851642567588,0,0,0,0,9,48,44,1
0,0.1517124347008007,1,0.0,0,0,0,0,1,13,22,1
0,0.0224530385706935,1,0.0161661877708993,0,0,0,0,13,144,493,1
0,0.3999072980838075,1,0.0,0,0,0,0,0,23,48,1
0,0.0110404840444578,1,0.0,0,0,0,0,3,86,60,1
0,0.2198773137999694,1,0.0,0,0,0,0,0,36,85,1
0,0.4107606072507445,1,0.1615212145014889,0,0,0,0,12,114,622,1
0,0.2789924071728968,1,0.0,0,0,0,0,0,7,19,1
1,0.7988668370940866,1,0.0028329072647836,0,12,0,0,3,75,167,1
0,0.3381781663003567,1,0.2061600262609348,0,0,0,0,7,217,1529,1
1,0.2547972571413782,3,0.0,0,0,0,0,47,95,707,1
0,0.5538163365772194,1,0.0,0,2,0,0,0,50,80,1
0,0.2965824166345453,1,0.0462302897992091,0,0,0,0,0,16,0,1
0,0.0,1,0.0,0,0,0,0,0,15,4,1
0,0.1164274631327494,1,0.0,0,0,0,0,7,40,65,1
0,0.4738560300917956,1,0.0,0,0,0,0,2,9,34,1
0,0.237685051353537,1,0.0,0,0,0,0,2,127,125,1
0,0.5980334460791521,1,0.0,0,0,0,1,4,5,14,1
0,0.0687406364136237,1,0.0,0,0,0,0,0,48,2,1
1,0.565835263794499,0,0.0,0,0,0,1,6,9,81,1
0,0.3271480693078576,1,0.0,0,0,0,0,1,91,334,1
0,0.2254348318614136,1,0.0,0,0,0,1,0,5,73,1
0,0.4074552710160611,1,0.0,0,0,0,0,1,45,86,1
0,0.3969795189417172,1,0.2885203322309554,0,0,0,0,7,54,169,1
0,0.3977210773618548,1,0.0,0,0,0,0,0,47,8,1
0,0.0729225991551227,1,0.0,0,0,0,0,0,47,97,1
0,0.1111035319975273,1,0.0,0,0,0,0,0,0,0,1
0,0.0,1,0.0,0,0,0,0,0,15,1,1
0,0.3841027305046726,1,0.0,0,0,0,0,0,21,41,1
0,0.3370859757793157,1,0.0,0,0,0,0,0,58,32,1
0,0.5641898730570482,1,0.0,0,0,0,0,0,2,0,1
1,0.6062150257403465,0,0.0,0,9,0,1,2,73,166,1
0,0.2239129942097611,1,0.0,0,0,0,0,0,0,9,1
0,0.4067685579384543,1,0.0,0,0,0,0,2,253,451,1
0,0.0231911954862634,0,0.0,0,0,0,0,0,132,310,1
0,0.5935004347026984,0,0.0,0,0,0,0,0,50,39,1
0,0.3437779953865817,1,0.2445551339384978,0,0,0,0,0,25,25,1
0,0.2849222530628106,1,0.0,0,0,0,0,20,84,747,1
1,0.197569012007495,0,0.0,0,29,0,1,4,614,728,1
0,0.3112933599288736,2,0.0,0,0,0,0,0,52,133,1
1,0.3002687645232967,1,0.0670250193643956,0,50,0,0,26,357,2018,1
0,0.2641795154944065,1,0.0,0,0,0,0,3,178,856,1
0,0.1188986539388091,0,0.0,0,0,0,1,1,39,179,1
0,0.2916287462280578,1,0.0,0,0,0,0,0,16,42,1
0,0.2779361462935028,0,0.0,0,0,0,1,4,23,39,1
1,0.5278368719106626,1,0.2744902247208209,0,0,0,0,44,83,166,1
0,0.0592039697194464,1,0.0,0,0,0,0,0,49,58,1
0,0.2133669178213872,1,0.0,0,0,0,0,2,124,133,1
0,0.0,0,0.0,0,0,0,1,0,0,72,1
0,0.509934571368531,1,0.2685841430872975,0,0,0,0,1,43,20,1
0,0.31,1,0.31,1,0,0,0,0,30,25,1
0,0.2030392868655564,1,0.0,0,0,0,0,0,19,6,1
0,0.411260478527141,1,0.2375311796070464,0,14,0,0,1,54,315,1
0,0.8733466734175942,1,0.8669334683518837,0,4,0,0,4,54,67,1
0,0.0,1,0.0,0,0,0,0,4,459,2806,1
0,0.4107159958212966,1,0.0,0,0,0,0,0,5,35,1
0,0.4,0,0.0,0,0,0,1,0,22,82,1
1,0.3492727092702262,0,0.0,0,0,0,0,1,9,55,1
1,0.2036789844473484,1,0.0,0,0,0,1,4,45,62,1
1,0.6413598242842218,1,0.0,0,0,0,0,2,67,31,1
0,0.1871485181513811,1,0.0,0,0,0,0,0,95,322,1
0,0.1881376039455176,1,0.0,0,0,0,0,0,50,58,1
1,0.3459086655063533,1,0.0,0,3,0,0,4,63,162,1
0,0.1912657786190763,1,0.0,0,0,0,0,0,2,9,1
0,0.5676009261395222,1,0.0,0,9,0,0,0,56,74,1
0,0.2291979226755837,1,0.1650225043264203,0,0,0,0,6,154,429,1
0,0.606151044792417,1,0.0,0,0,0,1,14,15,58,1
0,0.1256964175082293,1,0.0,0,0,0,0,1,1,1,1
1,0.4304825513284173,1,0.0523459676937047,0,0,0,0,0,13,56,1
1,0.059003915139182,0,0.0,0,0,0,1,2,2,79,1
0,0.2999154493656038,1,0.0634398875635805,0,1,0,0,0,34,39,1
1,0.0,1,0.0,0,5,0,0,2,32,134,1
0,0.4518535885776627,1,0.4437071771553255,0,0,0,0,1,38,20,1
0,0.0804893274867337,1,0.0,0,0,0,0,0,24,9,1
1,0.417467202916912,0,0.0,0,0,0,1,0,19,76,1
0,0.3470689330762911,1,0.0,0,0,0,0,0,24,27,1
0,0.3987731610901792,1,0.3366971540461951,0,0,0,0,0,5,17,1
1,0.307466649105794,1,0.307466649105794,0,0,0,0,3,92,452,1
0,0.1606514237024065,0,0.0,0,0,0,1,3,19,213,1
0,0.4310427327407383,1,0.3582906903704692,0,0,0,0,0,34,25,1
0,0.2099759464126963,1,0.0,0,9,0,0,6,254,415,1
0,0.2713664799959971,0,0.0,0,0,0,0,4,21,217,1
0,0.2176776537190983,1,0.0,0,0,0,0,22,194,853,1
0,0.0,2,0.0,0,0,0,0,0,12,5,1
0,0.3498517107658448,1,0.3027038976969634,0,0,0,0,11,48,45,1
1,0.4002815699861476,0,0.0,0,4,0,0,5,66,161,1
0,0.4417328534006898,2,0.0,0,0,0,0,0,43,4,1
0,0.5505105113196448,1,0.0,0,0,0,0,0,12,30,1
0,0.33,0,0.0,0,0,0,0,0,41,227,1
0,0.1906405559847991,0,0.0,0,0,0,1,7,1,209,1
0,0.1828723665442861,0,0.1143618327214307,0,97,0,1,2,4,32,1
0,0.4522720428254506,1,0.3628799286242489,0,0,0,0,0,33,25,1
1,0.5469306137533047,0,0.4149128793990587,0,8,0,0,21,361,2152,1
0,0.2780146069965875,1,0.0,0,0,0,0,2,56,42,1
1,0.2616895956672015,0,0.1245135082640868,0,0,0,1,1,5,56,1
0,0.4,1,0.0,0,0,0,0,0,23,48,1
0,0.168785015287417,1,0.0,0,39,0,0,18,355,2208,1
0,0.0,1,0.0,0,5,0,0,0,50,33,1
0,0.5042291749222682,1,0.0211458746113405,0,0,0,0,0,82,139,1
0,0.1863275868290968,1,0.2145590393789599,0,1,0,1,1,11,763,1
0,0.5688273544701479,1,0.3348615475578328,0,5,0,0,0,34,43,1
0,0.3714694290585601,1,0.0,0,0,0,0,0,16,26,1
0,0.4805508647878602,1,0.3379238732321682,0,0,0,0,0,10,1,1
0,0.4574795735998021,1,0.0,0,0,0,0,1,44,83,1
0,0.4886459572004173,1,0.0,0,8,0,0,0,58,69,1
0,0.4475511226552616,1,0.4027351642142034,0,0,0,0,2,39,18,1
0,0.5859086711378259,1,0.0,0,0,0,0,0,1,0,1
0,0.3174866603698087,1,0.0,0,1,0,0,0,53,29,1
0,0.3364800325597721,1,0.0,0,0,0,0,0,40,235,1
0,0.5214162347121616,1,0.0,0,0,0,0,0,13,31,1
0,0.0140044236591976,0,0.0,0,0,0,0,0,0,0,1
0,0.3304135165245075,1,0.0,0,0,0,0,6,140,424,1
0,0.390656480194483,1,0.2098373568599705,0,0,0,0,0,18,0,1
0,0.2532113453393529,1,0.158584934927801,0,0,0,0,6,86,102,1
0,0.2199359497858757,1,0.3298238619111581,0,0,0,0,0,48,0,1
1,0.29733656454983,0,0.0,0,0,0,0,7,532,469,1
0,0.215614556212545,0,0.0,0,0,0,0,0,52,77,1
0,0.46527357362145,1,0.1783151652282749,0,0,0,0,0,78,759,1
0,0.063064522345493,1,0.0,0,0,0,0,0,16,25,1
0,0.2253338756649879,1,0.0,0,0,0,0,7,210,471,1
0,0.1044391009834059,1,0.0,0,0,0,0,0,48,1,1
0,0.0987054807726224,1,0.0,0,43,0,1,13,9,49,1
0,0.1308312247305552,1,0.0,0,0,0,0,0,48,1,1
0,0.0,1,0.0,0,0,0,0,0,12,4,1
0,0.4896053106897587,1,0.0,0,0,0,0,0,50,47,1
0,0.1444092000022662,1,0.0,0,0,0,0,0,46,95,1
0,0.1821828903356147,1,0.0,0,0,0,0,0,93,22,1
0,0.4369447997800159,1,0.0,0,6,0,0,0,59,67,1
0,0.5503757671627371,1,0.0,0,0,0,0,0,10,31,1
0,0.194539393774289,1,0.1002136359921503,0,0,0,0,0,14,22,1
0,0.0,1,0.0,0,0,0,0,0,48,127,1
0,0.3869503639041209,1,0.1239716739589564,0,0,0,0,6,39,17,1
0,0.2115945755236404,1,0.0,0,0,0,0,0,34,220,1
0,0.2898120297781427,1,0.0,0,0,0,0,0,46,92,1
0,0.1583448373349602,0,0.0,0,0,0,0,0,0,1,1
0,0.4274842927554912,1,0.0,0,0,0,0,2,266,444,1
0,0.2663168843082756,1,0.0,0,2,0,0,0,53,29,1
0,0.0574299432273134,1,0.0,0,2,0,0,0,57,76,1
0,0.4401158830387561,1,0.0452607368372014,0,0,0,0,0,38,40,1
0,0.1610322759654359,1,0.0867581383574231,0,0,0,0,0,49,1,1
0,0.3044101984937725,1,0.3021234615139522,0,0,0,0,0,25,86,1
1,0.4739006854775142,3,0.0,0,22,0,0,13,156,310,1
1,0.3377535716438627,0,0.0,0,0,0,0,8,291,446,1
1,0.2021014263056084,1,0.2127383434795878,0,0,0,0,20,200,162,1
1,0.5193278365601779,1,0.3745340227164973,0,0,0,1,111,28,260,1
0,0.0,1,0.0,0,20,0,0,120,270,1107,1
0,0.8650559679171751,0,0.0,0,0,0,0,0,38,67,1
1,0.3899520014677788,2,0.0966086684402326,0,0,0,0,17,84,720,1
0,0.4011280745605579,0,0.0,0,0,0,1,1,0,226,1
0,0.0,1,0.0,0,0,0,0,0,16,1,1
1,0.3082477708853505,1,0.2798186300652861,0,0,0,0,5,137,1393,1
0,0.2869773595931503,1,0.2430359582932319,0,0,0,0,0,16,23,1
0,0.4331195555616398,1,0.2752177775344055,0,0,0,0,0,34,24,1
0,0.0798233315728681,1,0.0,0,0,0,0,10,283,874,1
0,0.0631412210351576,1,0.0,0,0,0,0,0,2,29,1
0,0.0533724313499173,1,0.0,0,0,0,0,0,51,0,1
0,0.298032126379613,1,0.3335012747339825,0,1,0,1,3,27,721,1
0,0.2751653271910278,2,0.0,0,0,0,0,0,15,1,1
0,0.4243440721279709,1,0.4164886167501526,0,0,0,0,0,72,433,1
0,0.1316559489927085,1,0.0870538597299485,0,0,0,0,0,48,0,1
0,0.5403708664796314,1,0.1519116784947464,0,0,0,0,0,46,21,1
0,0.3261837188470914,1,0.0,0,0,0,0,0,91,66,1
0,0.2200025589985932,1,0.0,0,0,0,0,0,48,2,1
0,0.0,1,0.0,0,0,0,0,0,15,2,1
0,0.113458827838414,1,0.0,0,0,0,0,0,0,0,1
1,0.437081659125056,1,0.0208284091913412,0,4,0,0,6,65,161,1
0,0.3772472254694515,1,0.0,0,0,0,0,1,93,377,1
0,0.2690152774382449,1,0.0,0,0,0,0,0,7,19,1
0,0.5665989003897799,1,0.1308194665181791,0,0,0,0,0,80,11,1
0,0.4920703155752314,1,0.3370637902949461,0,0,0,0,1,42,19,1
0,0.4248311441882896,0,0.0,0,0,0,1,3,328,1296,1
0,0.4478910960149826,1,0.0434010280824047,0,0,0,0,1,51,135,1
0,0.0814361508819191,1,0.0,0,1,0,0,0,57,75,1
1,0.1231469330570487,1,0.0,0,85,0,0,39,401,371,1
0,0.5738192472495728,1,0.0,0,0,0,0,3,93,339,1
0,0.5309809217292536,1,0.1111355417572856,0,0,0,0,0,48,132,1
0,0.536773365080511,1,0.1838668254025549,0,0,0,0,4,76,147,1
0,0.3927478104155396,1,0.0,0,0,0,0,0,39,151,1
0,0.3440362963302724,1,0.1524129411225085,0,0,0,0,0,16,25,1
1,0.14612372077298,0,0.0,0,0,0,0,0,61,153,1
0,0.3818933700663289,1,0.0,0,0,0,0,0,12,0,1
0,0.2447566394469896,1,0.0,0,0,0,0,0,35,63,1
1,0.2132083937393764,1,0.1864167874787528,0,0,0,1,3,16,105,1
0,0.4517676139891792,1,0.0,0,0,0,0,18,207,804,1
0,0.2453793382688019,1,0.0,0,9,0,1,2,321,422,1
0,0.1822959467921545,1,0.0,0,0,0,0,0,36,616,1
1,0.2950166207747831,2,0.168496326929112,0,0,0,0,4,59,165,1
0,0.1480631497728265,1,0.0,0,0,0,0,0,50,58,1
0,0.4835903131655116,1,0.0,0,0,0,0,0,26,46,1
0,0.064883981609948,0,0.064883981609948,0,46,0,1,3,11,40,1
0,0.273481625685694,1,0.0,0,0,0,1,0,3,40,1
0,0.4127734327108301,1,0.0,0,0,0,0,0,184,821,1
1,0.2606430229213963,1,0.2606430229213963,0,0,0,0,5,99,459,1
0,0.25,1,0.0,0,0,0,0,0,2,2,1
0,0.1585810163646857,0,0.0,0,0,0,1,0,8,161,1
0,0.1215232778566267,1,0.0,0,0,0,0,0,32,217,1
0,0.3238038765165966,1,0.0,0,0,0,0,8,39,17,1
1,0.3015945827280774,1,0.2981148974977872,0,0,0,0,5,115,1348,1
0,0.5581019032512209,1,0.5343057097536628,0,0,0,0,1,32,112,1
0,0.4577695735999539,1,0.0,0,3,0,0,3,72,152,1
1,0.3184578854056614,1,0.210639647402035,0,0,0,1,3,183,196,1
0,0.1692510319852399,1,0.0,0,0,0,0,0,42,144,1
1,0.4013430873815881,1,0.0,0,12,0,0,6,156,837,1
0,0.266846598437083,1,0.1921288907235163,0,0,0,0,4,44,14,1
0,0.3135247983084563,1,0.3564752016915437,0,0,0,0,0,6,14,1
1,0.1358738166673364,1,0.0,0,0,0,1,6,4,23,1
0,0.5426230347311594,1,0.2122949421147343,0,0,0,0,0,33,24,1
0,0.2707510928693011,1,0.0,0,0,0,0,0,40,148,1
0,0.1869314406752796,2,0.0,0,13,0,1,5,280,296,1
1,0.4045800976987715,1,0.0,0,10,0,0,11,129,306,1
0,0.3903059162821988,1,0.2408476832014399,0,0,0,0,0,27,26,1
0,0.2305554492372232,1,0.0,0,0,0,0,15,72,6,1
0,0.0274372799725584,2,0.0,0,0,0,0,0,50,1,1
0,0.2045124085729194,1,0.1521061714267643,0,0,0,0,0,115,657,1
0,0.1075290134153487,1,0.0,0,0,0,1,1,36,177,1
0,0.2117986097583954,1,0.0,0,0,0,0,0,0,10,1
0,0.2701220625648149,1,0.0,0,0,0,0,0,49,0,1
0,0.0801088242427943,1,0.0,0,15,0,1,3,440,414,1
1,0.3790826661926224,1,0.0,0,1,0,0,0,40,232,1
0,0.0,1,0.0,0,0,0,1,0,0,828,1
0,0.4065505325259894,1,0.0,0,0,0,0,0,24,27,1
0,0.311973087384147,1,0.036053825231706,0,0,0,0,0,77,647,1
1,0.2121302418840575,1,0.0,0,0,0,0,17,76,62,1
0,0.363590878215619,1,0.0,0,0,0,0,0,54,44,1
1,0.0084167600661685,1,0.0063125700496263,0,43,0,0,20,6,47,1
0,0.3313299294914882,1,0.0,0,0,0,0,0,17,45,1
0,0.3189917147665831,2,0.0,0,0,0,0,0,52,133,1
1,0.2047489434350552,0,0.1778082929830743,0,11,0,0,59,69,56,1
0,0.3975748429573413,1,0.0,0,0,0,0,0,21,44,1
0,0.2399000761804064,1,0.0,0,0,0,0,1,14,21,1
0,0.1876038623295137,1,0.1752077246590274,0,55,0,0,4,14,43,1
0,0.0,1,0.0,0,0,0,0,0,367,2684,1
0,0.1641131072357609,3,0.0,0,0,0,0,89,166,780,1
0,0.0552602209705235,1,0.0,0,0,0,0,0,50,55,1
0,0.44,1,0.0,0,0,0,0,0,8,5,1
0,0.3766256874674362,1,0.0,0,0,0,0,0,22,46,1
0,0.1745208249806245,1,0.0,0,0,0,0,0,61,64,1
0,0.42088706448191,1,0.0,0,0,0,0,3,35,20,1
0,0.3957008236307849,1,0.3542677648410466,0,0,0,0,6,44,66,1
0,0.1296764727001796,1,0.0157879291423984,0,0,0,0,0,23,26,1
0,0.0082917553426874,1,0.0082917553426874,0,34,0,1,0,15,16,1
0,0.1996091960542813,0,0.0,0,0,0,0,1,41,194,1
0,0.1114392344417859,1,0.0,0,0,0,1,1,37,178,1
0,0.4256582621942018,1,0.0,0,0,0,0,0,68,615,1
1,0.0,0,0.0,0,41,0,1,12,8,43,1
0,0.5491936832667387,1,0.0,0,0,0,0,0,2,0,1
0,0.2614008278028887,1,0.0,0,0,0,0,0,46,46,1
0,0.2812174892672524,1,0.0,0,0,0,0,0,15,0,1
0,0.0,0,0.0,0,0,0,1,0,0,72,1
0,0.3722399948157202,1,0.3566799961117902,0,0,0,0,0,30,26,1
0,0.3626046943552526,1,0.0,0,0,0,0,1,120,176,1
1,0.5397395916093877,1,0.0,0,6,0,0,3,188,814,1
0,0.7772507027097465,1,0.8630009369463286,0,0,0,0,5,51,66,1
0,0.0,1,0.0,0,0,0,0,0,16,1,1
0,0.3789106935698435,1,0.0,0,0,0,0,0,22,46,1
0,0.5494406459890842,0,0.2006867621850039,0,0,0,0,7,48,42,1
0,0.3147683847507899,1,0.0,0,0,0,0,0,5,4,1
0,0.1370237267535533,0,0.0,0,0,0,0,0,37,4,1
0,0.4490576571168626,1,0.0,0,0,0,0,2,3,12,1
0,0.4994002401697528,1,0.0,0,0,0,0,15,209,802,1
0,0.3398642976004534,1,0.0,0,0,0,0,1,14,22,1
1,0.3621476080479817,1,0.0,0,36,0,1,0,2,16,1
0,0.4688317518444491,1,0.0,0,0,0,0,0,46,84,1
0,0.1270881380925642,1,0.0,0,4,0,0,0,49,29,1
0,0.2473865737120862,1,0.0,0,0,0,0,0,11,19,1
1,0.5562958587773543,0,0.0,0,0,0,1,6,9,81,1
1,0.3942151774540454,1,0.0,0,0,0,0,0,51,138,1
0,0.5179064441967645,0,0.0,0,0,0,0,0,26,46,1
1,0.4348209400701209,1,0.0,0,5,0,0,5,66,161,1
1,0.5009933034577037,1,0.0,0,0,0,1,0,11,77,1
0,0.1807095071474677,1,0.0,0,0,0,0,0,12,21,1
0,0.5016118004261202,1,0.0,0,0,0,0,1,33,22,1
0,0.3065123169355875,1,0.0,0,18,0,0,1,16,61,1
0,0.4174897644040038,1,0.230442681885099,0,13,0,0,1,54,316,1
0,0.1209588147380059,1,0.0,0,0,0,0,0,23,9,1
1,0.0,0,0.0,0,38,0,1,2,13,37,1
0,0.006589463714793,0,0.006589463714793,0,39,0,1,3,12,38,1
